날짜,시도지역코드,발생건수(건)
20160407,30,14419
20160407,31,11518
20160407,41,118914
20160407,42,12345
20160407,43,13616
20160407,44,22675
20160407,45,18435
20160407,46,18052
20160407,47,22924
20160407,48,28639
20160407,49,5362
20160407,99,469224
20160408,11,93190
20160408,26,31711
20160408,27,21869
20160408,28,26411
20160408,29,13178
20160408,30,14750
20160408,31,11982
20160408,41,122621
20160408,42,12572
20160408,43,13677
20160408,44,22248
20160408,45,18323
20160408,46,17325
20160408,47,22583
20160408,48,30165
20160408,49,5437
20160408,99,484012
20160409,11,81249
20160409,26,27411
20160409,27,20402
20160409,28,24217
20160409,29,12893
20160409,30,13870
20160409,31,10956
20160409,41,111472
20160409,42,10459
20160409,43,12074
20160409,44,19331
20160409,45,14948
20160409,46,15143
20160409,47,19698
20160409,48,26584
20160409,49,4519
20160409,99,430598
20160410,11,9903
20160410,26,3918
20160410,27,3131
20160410,28,4590
20160410,29,3105
20160410,30,4160
20160410,31,2870
20160410,41,23534
20160410,42,1883
20160410,43,3500
20160410,44,4858
20160410,45,3645
20160410,46,4667
20160410,47,3915
20160410,48,4132
20160410,49,1600
20160410,99,84793
20160411,11,120272
20160411,26,45319
20160411,27,31230
20160411,28,35111
20160411,29,17770
20160411,30,19237
20160411,31,17379
20160411,41,160084
20160411,42,17085
20160411,43,18368
20160411,44,30062
20160411,45,24778
20160411,46,23397
20160411,47,32964
20160411,48,43703
20160411,49,7683
20160411,99,652659
20160412,11,85405
20160412,26,30850
20160412,27,21348
20160412,28,24415
20160412,29,12769
20160412,30,13412
20160412,31,11649
20160412,41,111899
20160412,42,11870
20160412,43,12915
20160412,44,20937
20160412,45,17504
20160412,46,17409
20160412,47,22021
20160412,48,29723
20160412,49,5424
20160412,99,455290
20160413,11,43984
20160413,26,18073
20160413,27,13130
20160413,28,14264
20160413,29,8346
20160413,30,9576
20160413,31,7586
20160413,41,67624
20160413,42,7033
20160413,43,8793
20160413,44,13837
20160413,45,10575
20160413,46,12472
20160413,47,12648
20160413,48,16687
20160413,49,3369
20160413,99,271594
20160414,11,94174
20160414,26,31905
20160414,27,22090
20160414,28,27669
20160414,29,12991
20160414,30,14357
20160414,31,12140
20160414,41,123680
20160414,42,12182
20160414,43,13563
20160414,44,22000
20160414,45,18687
20160414,46,17448
20160414,47,23278
20160414,48,31143
20160414,49,5744
20160414,99,489147
20160415,11,84578
20160415,26,31253
20160415,27,20992
20160415,28,24629
20160415,29,11805
20160415,30,13022
20160415,31,11509
20160415,41,108851
20160415,42,11676
20160415,43,12473
20160415,44,20085
20160415,45,16785
20160415,46,16058
20160415,47,21162
20160415,48,29230
20160415,49,5286
20160415,99,445003
20160416,11,76689
20160416,26,27466
20160416,27,20349
20160416,28,22605
20160416,29,12093
20160416,30,12751
20160416,31,10666
20160416,41,101852
20160416,42,9772
20160416,43,11515
20160416,44,17668
20160416,45,14084
20160416,46,14665
20160416,47,18779
20160416,48,25959
20160416,49,4633
20160416,99,406617
20160417,11,10824
20160417,26,4237
20160417,27,2865
20160417,28,5246
20160417,29,2777
20160417,30,3723
20160417,31,2684
20160417,41,23953
20160417,42,1903
20160417,43,3116
20160417,44,4440
20160417,45,3453
20160417,46,4381
20160417,47,3722
20160417,48,4131
20160417,49,1571
20160417,99,84356
20160418,11,112743
20160418,26,41847
20160418,27,28866
20160418,28,32252
20160418,29,16593
20160418,30,17559
20160418,31,15437
20160418,41,145759
20160418,42,15583
20160418,43,17154
20160418,44,27377
20160418,45,23020
20160418,46,22089
20160418,47,30109
20160418,48,39719
20160418,49,7174
20160418,99,600986
20160419,11,78969
20160419,26,28263
20160419,27,19999
20160419,28,23772
20160419,29,11202
20160419,30,12533
20160419,31,10911
20160419,41,103861
20160419,42,10998
20160419,43,12012
20160419,44,19454
20160419,45,15793
20160419,46,15534
20160419,47,20665
20160419,48,27273
20160419,49,4998
20160419,99,421631
20160420,11,75144
20160420,26,27659
20160420,27,19561
20160420,28,22187
20160420,29,11157
20160420,30,12197
20160420,31,10551
20160420,41,96912
20160420,42,10270
20160420,43,11597
20160420,44,17922
20160420,45,15000
20160420,46,14870
20160420,47,19423
20160420,48,26060
20160420,49,4816
20160420,99,400266
20160421,11,76078
20160421,26,26152
20160421,27,19041
20160421,28,22898
20160421,29,11264
20160421,30,12022
20160421,31,10074
20160421,41,101606
20160421,42,10643
20160421,43,11776
20160421,44,18909
20160421,45,15528
20160421,46,15709
20160421,47,20249
20160421,48,25955
20160421,49,5208
20160421,99,408342
20160422,11,81573
20160422,26,28471
20160422,27,19868
20160422,28,24128
20160422,29,11476
20160422,30,12590
20160422,31,10734
20160422,41,105415
20160422,42,11205
20160422,43,12017
20160422,44,19490
20160422,45,16368
20160422,46,15064
20160422,47,20496
20160422,48,26604
20160422,49,4725
20160422,99,425431
20160423,11,70766
20160423,26,25535
20160423,27,18654
20160423,28,21652
20160423,29,10993
20160423,30,11901
20160423,31,9940
20160423,41,96162
20160423,42,8976
20160423,43,10603
20160423,44,16643
20160423,45,13398
20160423,46,13447
20160423,47,17852
20160423,48,24095
20160423,49,4186
20160423,99,379674
20160424,11,9716
20160424,26,3596
20160424,27,2931
20160424,28,4410
20160424,29,2730
20160424,30,3679
20160424,31,2366
20160424,41,22025
20160424,42,1674
20160424,43,3107
20160424,44,4283
20160424,45,3313
20160424,46,4372
20160424,47,3509
20160424,48,3578
20160424,49,1414
20160424,99,77973
20160425,11,117723
20160425,26,41033
20160425,27,28226
20160425,28,35196
20160425,29,16527
20160425,30,18159
20160425,31,14825
20160425,41,154174
20160425,42,15834
20160425,43,17249
20160425,44,27742
20160425,45,22966
20160425,46,21117
20160425,47,29410
20160425,48,38596
20160425,49,7169
20160425,99,613846
20160426,11,79886
20160426,26,28778
20160426,27,19711
20160426,28,23825
20160426,29,11533
20160426,30,12892
20160426,31,10519
20160426,41,106120
20160426,42,11079
20160426,43,12639
20160426,44,19669
20160426,45,15740
20160426,46,15240
20160426,47,20442
20160426,48,26558
20160426,49,5058
20160426,99,425280
20160427,11,83857
20160427,26,24555
20160427,27,17044
20160427,28,24506
20160427,29,9844
20160427,30,11596
20160427,31,9273
20160427,41,106840
20160427,42,11145
20160427,43,11851
20160427,44,18129
20160427,45,14878
20160427,46,14511
20160427,47,18186
20160427,48,23120
20160427,49,4946
20160427,99,409490
20160428,11,84905
20160428,26,28895
20160428,27,20051
20160428,28,24996
20160428,29,11556
20160428,30,12975
20160428,31,10826
20160428,41,111309
20160428,42,10893
20160428,43,12457
20160428,44,19712
20160428,45,16368
20160428,46,16011
20160428,47,21212
20160428,48,27371
20160428,49,5204
20160428,99,440467
20160429,11,92103
20160429,26,29762
20160429,27,20662
20160429,28,26351
20160429,29,11564
20160429,30,12937
20160429,31,11007
20160429,41,117630
20160429,42,11657
20160429,43,12798
20160429,44,19977
20160429,45,16447
20160429,46,14817
20160429,47,21246
20160429,48,27487
20160429,49,4972
20160429,99,457281
20160430,11,79847
20160430,26,25435
20160430,27,18503
20160430,28,23517
20160430,29,11279
20160430,30,12879
20160430,31,9862
20160430,41,107833
20160430,42,9792
20160430,43,11544
20160430,44,18004
20160430,45,13559
20160430,46,13291
20160430,47,17736
20160430,48,24177
20160430,49,4272
20160430,99,406978
20160501,11,11197
20160501,26,4652
20160501,27,3113
20160501,28,5620
20160501,29,2836
20160501,30,3891
20160501,31,2368
20160501,41,25505
20160501,42,1981
20160501,43,3411
20160501,44,4563
20160501,45,3477
20160501,46,4434
20160501,47,3796
20160501,48,4210
20160501,49,1503
20160501,99,86577
20160502,11,119408
20160502,26,40572
20160502,27,27462
20160502,28,34155
20160502,29,15933
20160502,30,17898
20160502,31,14806
20160502,41,157374
20160502,42,15662
20160502,43,17017
20160502,44,27971
20160502,45,22403
20160502,46,20647
20160502,47,28558
20160502,48,38277
20160502,49,7250
20160502,99,605538
20160503,11,70018
20160503,26,24197
20160503,27,18176
20160503,28,21212
20160503,29,10975
20160503,30,11814
20160503,31,8883
20160503,41,96890
20160503,42,10659
20160503,43,11269
20160503,44,18063
20160503,45,15233
20160503,46,14483
20160503,47,19381
20160503,48,23048
20160503,49,5089
20160503,99,379515
20160504,11,98457
20160504,26,32854
20160504,27,21011
20160504,28,28364
20160504,29,12737
20160504,30,14763
20160504,31,11848
20160504,41,128035
20160504,42,12287
20160504,43,13240
20160504,44,22034
20160504,45,17677
20160504,46,16427
20160504,47,22380
20160504,48,29685
20160504,49,5377
20160504,99,487304
20160505,11,11346
20160505,26,6272
20160505,27,5362
20160505,28,5448
20160505,29,3356
20160505,30,4379
20160505,31,3477
20160505,41,25370
20160505,42,2312
20160505,43,4069
20160505,44,5688
20160505,45,3808
20160505,46,5164
20160505,47,5428
20160505,48,6243
20160505,49,1726
20160505,99,99469
20160506,11,76945
20160506,26,30214
20160506,27,21595
20160506,28,24436
20160506,29,12478
20160506,30,13781
20160506,31,10981
20160506,41,109591
20160506,42,10829
20160506,43,13009
20160506,44,21114
20160506,45,16470
20160506,46,15617
20160506,47,21629
20160506,48,29100
20160506,49,5340
20160506,99,433229
20160507,11,61558
20160507,26,22639
20160507,27,16103
20160507,28,20192
20160507,29,9622
20160507,30,10729
20160507,31,8174
20160507,41,86489
20160507,42,7830
20160507,43,9469
20160507,44,14991
20160507,45,11780
20160507,46,11542
20160507,47,14905
20160507,48,20726
20160507,49,3929
20160507,99,330768
20160508,11,9819
20160508,26,3850
20160508,27,2785
20160508,28,4562
20160508,29,2813
20160508,30,3860
20160508,31,2525
20160508,41,22356
20160508,42,1808
20160508,43,3402
20160508,44,4425
20160508,45,3459
20160508,46,4369
20160508,47,3427
20160508,48,3735
20160508,49,1552
20160508,99,78771
20160509,11,115433
20160509,26,43024
20160509,27,28152
20160509,28,34895
20160509,29,16840
20160509,30,18265
20160509,31,14854
20160509,41,153818
20160509,42,15619
20160509,43,17422
20160509,44,28189
20160509,45,23055
20160509,46,22587
20160509,47,29736
20160509,48,39699
20160509,49,7603
20160509,99,609333
20160510,11,68545
20160510,26,24575
20160510,27,16149
20160510,28,21343
20160510,29,10205
20160510,30,11071
20160510,31,8612
20160510,41,94337
20160510,42,9955
20160510,43,11123
20160510,44,17851
20160510,45,14642
20160510,46,14577
20160510,47,18205
20160510,48,23227
20160510,49,5022
20160510,99,369536
20160511,11,70500
20160511,26,27123
20160511,27,17523
20160511,28,21658
20160511,29,10175
20160511,30,11611
20160511,31,9272
20160511,41,93876
20160511,42,9918
20160511,43,11234
20160511,44,16860
20160511,45,14025
20160511,46,14018
20160511,47,18124
20160511,48,23779
20160511,49,4493
20160511,99,374276
20160512,11,72210
20160512,26,26166
20160512,27,17346
20160512,28,22236
20160512,29,10352
20160512,30,11481
20160512,31,9342
20160512,41,97703
20160512,42,9561
20160512,43,10713
20160512,44,17422
20160512,45,14125
20160512,46,13955
20160512,47,17735
20160512,48,23820
20160512,49,4431
20160512,99,378682
20160513,11,81783
20160513,26,29676
20160513,27,19490
20160513,28,24535
20160513,29,11566
20160513,30,12654
20160513,31,10078
20160513,41,106574
20160513,42,11394
20160513,43,12225
20160513,44,19486
20160513,45,16678
20160513,46,15029
20160513,47,20532
20160513,48,26632
20160513,49,5077
20160513,99,423501
20160514,11,20261
20160514,26,9979
20160514,27,8632
20160514,28,9300
20160514,29,5122
20160514,30,6519
20160514,31,4661
20160514,41,41932
20160514,42,3807
20160514,43,5687
20160514,44,8727
20160514,45,5921
20160514,46,7685
20160514,47,8308
20160514,48,9482
20160514,49,2652
20160514,99,158704
20160515,11,11580
20160515,26,5127
20160515,27,2978
20160515,28,5657
20160515,29,2932
20160515,30,3809
20160515,31,2469
20160515,41,24790
20160515,42,1987
20160515,43,3314
20160515,44,4399
20160515,45,3352
20160515,46,4741
20160515,47,3709
20160515,48,4288
20160515,49,1524
20160515,99,86683
20160516,11,115068
20160516,26,40835
20160516,27,27803
20160516,28,35082
20160516,29,16839
20160516,30,18022
20160516,31,13837
20160516,41,153637
20160516,42,16511
20160516,43,17915
20160516,44,28109
20160516,45,22911
20160516,46,22472
20160516,47,29560
20160516,48,38625
20160516,49,7392
20160516,99,604771
20160517,11,70170
20160517,26,25459
20160517,27,17494
20160517,28,21569
20160517,29,11147
20160517,30,11716
20160517,31,9004
20160517,41,95453
20160517,42,10149
20160517,43,11503
20160517,44,17889
20160517,45,14360
20160517,46,14837
20160517,47,18625
20160517,48,24014
20160517,49,5045
20160517,99,378516
20160518,11,69475
20160518,26,25437
20160518,27,16483
20160518,28,21510
20160518,29,10330
20160518,30,11512
20160518,31,8949
20160518,41,92470
20160518,42,9592
20160518,43,10983
20160518,44,16449
20160518,45,13655
20160518,46,14145
20160518,47,17460
20160518,48,22952
20160518,49,4757
20160518,99,366255
20160519,11,70641
20160519,26,26820
20160519,27,17774
20160519,28,21936
20160519,29,11004
20160519,30,11987
20160519,31,9562
20160519,41,96673
20160519,42,9714
20160519,43,11124
20160519,44,17627
20160519,45,14410
20160519,46,14799
20160519,47,18311
20160519,48,24558
20160519,49,5085
20160519,99,382121
20160520,11,77398
20160520,26,27877
20160520,27,19056
20160520,28,22853
20160520,29,11079
20160520,30,12408
20160520,31,9901
20160520,41,101911
20160520,42,11177
20160520,43,12173
20160520,44,18265
20160520,45,15348
20160520,46,15358
20160520,47,19652
20160520,48,25715
20160520,49,5290
20160520,99,405558
20160521,11,63916
20160521,26,23156
20160521,27,16297
20160521,28,19734
20160521,29,10086
20160521,30,11481
20160521,31,8203
20160521,41,89883
20160521,42,8760
20160521,43,10408
20160521,44,16176
20160521,45,12272
20160521,46,13052
20160521,47,16087
20160521,48,21492
20160521,49,4188
20160521,99,345278
20160522,11,9376
20160522,26,3846
20160522,27,2750
20160522,28,4387
20160522,29,2830
20160522,30,3730
20160522,31,2102
20160522,41,21823
20160522,42,1732
20160522,43,3179
20160522,44,4468
20160522,45,3142
20160522,46,4551
20160522,47,3308
20160522,48,3334
20160522,49,1516
20160522,99,76083
20160523,11,105629
20160523,26,38790
20160523,27,26569
20160523,28,33368
20160523,29,15832
20160523,30,17612
20160523,31,13873
20160523,41,144241
20160523,42,15146
20160523,43,17000
20160523,44,26550
20160523,45,21180
20160523,46,21387
20160523,47,27519
20160523,48,35833
20160523,49,6982
20160523,99,567648
20160524,11,65250
20160524,26,22651
20160524,27,16231
20160524,28,20664
20160524,29,10331
20160524,30,11414
20160524,31,8759
20160524,41,91755
20160524,42,9917
20160524,43,11027
20160524,44,17712
20160524,45,14209
20160524,46,14913
20160524,47,18385
20160524,48,22191
20160524,49,4884
20160524,99,360376
20160525,11,65683
20160525,26,24087
20160525,27,16207
20160525,28,20450
20160525,29,9892
20160525,30,10899
20160525,31,8542
20160525,41,89524
20160525,42,9045
20160525,43,10724
20160525,44,16128
20160525,45,12954
20160525,46,13418
20160525,47,16736
20160525,48,21468
20160525,49,4225
20160525,99,350076
20160526,11,66236
20160526,26,24339
20160526,27,16232
20160526,28,20821
20160526,29,9925
20160526,30,11153
20160526,31,8822
20160526,41,93044
20160526,42,9367
20160526,43,10781
20160526,44,16897
20160526,45,13701
20160526,46,13526
20160526,47,17596
20160526,48,22281
20160526,49,4507
20160526,99,359311
20160527,11,70609
20160527,26,25339
20160527,27,17227
20160527,28,21126
20160527,29,10383
20160527,30,11504
20160527,31,9029
20160527,41,94472
20160527,42,9879
20160527,43,10854
20160527,44,17385
20160527,45,14305
20160527,46,13696
20160527,47,18047
20160527,48,23102
20160527,49,4735
20160527,99,371770
20160528,11,57551
20160528,26,21428
20160528,27,15386
20160528,28,17995
20160528,29,9513
20160528,30,10578
20160528,31,8052
20160528,41,80814
20160528,42,7574
20160528,43,9497
20160528,44,14556
20160528,45,11527
20160528,46,12199
20160528,47,14751
20160528,48,19890
20160528,49,4008
20160528,99,315393
20160529,11,9170
20160529,26,4070
20160529,27,2521
20160529,28,4787
20160529,29,2573
20160529,30,3468
20160529,31,2104
20160529,41,21920
20160529,42,1746
20160529,43,3001
20160529,44,4075
20160529,45,3059
20160529,46,4260
20160529,47,3198
20160529,48,3675
20160529,49,1353
20160529,99,74995
20160530,11,94877
20160530,26,33290
20160530,27,23044
20160530,28,29455
20160530,29,14341
20160530,30,15589
20160530,31,12122
20160530,41,131415
20160530,42,13476
20160530,43,15301
20160530,44,24029
20160530,45,19719
20160530,46,18536
20160530,47,24660
20160530,48,31148
20160530,49,6370
20160530,99,507483
20160531,11,62651
20160531,26,22521
20160531,27,15679
20160531,28,19697
20160531,29,10073
20160531,30,10628
20160531,31,8252
20160531,41,87699
20160531,42,9294
20160531,43,10501
20160531,44,16724
20160531,45,13089
20160531,46,13330
20160531,47,16597
20160531,48,21627
20160531,49,4567
20160531,99,343003
20160601,11,62074
20160601,26,22870
20160601,27,15514
20160601,28,19182
20160601,29,9551
20160601,30,10555
20160601,31,8263
20160601,41,84655
20160601,42,8731
20160601,43,10288
20160601,44,15465
20160601,45,12568
20160601,46,13111
20160601,47,16250
20160601,48,20731
20160601,49,4721
20160601,99,334621
20160602,11,63692
20160602,26,23577
20160602,27,15966
20160602,28,19915
20160602,29,9569
20160602,30,10791
20160602,31,8519
20160602,41,88339
20160602,42,8963
20160602,43,10392
20160602,44,15977
20160602,45,12772
20160602,46,13031
20160602,47,16838
20160602,48,21947
20160602,49,4463
20160602,99,344846
20160603,11,73442
